Customer ID,Document Type,Document ID,Reference,Document Date,Due Date,Payment Date,Arrear Days,Amount,Currency,Dispute,Dispute Date,Dispute Reason,Dispute Resolution Date,Dispute Resolution Time
10042,Invoice,1002785,1002785,16-12-2023,15-01-2024,31-12-2023,-15,1087.63,EUR,No,,,,
10042,Invoice,1002758,1002758,21-12-2023,20-01-2024,16-01-2024,-4,7814.88,EUR,No,,,,
10042,Invoice,1002778,1002778,29-12-2023,28-01-2024,16-01-2024,-12,3578.51,EUR,No,,,,
10042,Invoice,1002773,1002773,08-01-2024,07-02-2024,28-01-2024,-10,8854.64,EUR,No,,,,
10042,Invoice,1002761,1002761,15-02-2024,16-03-2024,16-03-2024,0,7196.63,EUR,No,,,,
10042,Invoice,1002753,1002753,18-02-2024,19-03-2024,14-03-2024,-5,8493.03,EUR,No,,,,
10042,Invoice,1002793,1002793,20-02-2024,21-03-2024,19-03-2024,-2,5977.24,EUR,No,,,,
10042,Invoice,1002791,1002791,25-02-2024,26-03-2024,26-03-2024,0,3319.48,EUR,No,,,,
10042,Invoice,1002803,1002803,11-03-2024,10-04-2024,30-03-2024,-11,2124.26,EUR,No,,,,
10042,Invoice,1002766,1002766,19-03-2024,18-04-2024,11-04-2024,-7,1104.73,EUR,No,,,,
10042,Invoice,1002804,1002804,01-04-2024,01-05-2024,29-04-2024,-2,5863.29,EUR,No,,,,
10042,Invoice,1002789,1002789,02-04-2024,02-05-2024,02-05-2024,0,4956.55,EUR,No,,,,
10042,Invoice,1002759,1002759,17-04-2024,17-05-2024,17-07-2024,61,5265.87,EUR,Yes,01-05-2024,Pricing,15-07-2024,75
10042,Invoice,1002763,1002763,07-07-2024,06-08-2024,23-07-2024,-14,2847.9,EUR,No,,,,
10042,Credit Note,1006539,1002759,15-07-2024,15-07-2024,15-07-2024,0,-5265.87,EUR,No,,,,
10042,Invoice,1002784,1002784,31-07-2024,30-08-2024,15-08-2024,-15,4489.96,EUR,No,,,,
10042,Invoice,1002755,1002755,08-08-2024,07-09-2024,07-09-2024,0,1484.75,EUR,No,,,,
10042,Invoice,1002771,1002771,15-08-2024,14-09-2024,08-12-2024,85,7737.02,EUR,Yes,31-08-2024,Delivery,07-12-2024,98
10042,Invoice,1002783,1002783,15-08-2024,14-09-2024,01-11-2024,48,5497.27,EUR,No,,,,
10042,Invoice,1002780,1002780,19-08-2024,18-09-2024,30-10-2024,42,6482.93,EUR,Yes,15-09-2024,Product Defect,25-10-2024,40
10042,Invoice,1002774,1002774,24-08-2024,23-09-2024,16-09-2024,-7,4379.98,EUR,No,,,,
10042,Invoice,1002781,1002781,01-09-2024,01-10-2024,20-09-2024,-11,4562.72,EUR,No,,,,
10042,Invoice,1002752,1002752,02-09-2024,02-10-2024,01-10-2024,-1,5475.4,EUR,No,,,,
10042,Invoice,1002768,1002768,26-09-2024,26-10-2024,22-10-2024,-4,9736.81,EUR,No,,,,
10042,Invoice,1002770,1002770,27-09-2024,27-10-2024,17-10-2024,-10,3651.42,EUR,No,,,,
10042,Invoice,1002805,1002805,07-10-2024,06-11-2024,29-10-2024,-8,7458.19,EUR,No,,,,
10042,Invoice,1002790,1002790,11-10-2024,10-11-2024,03-11-2024,-7,8651.5,EUR,No,,,,
10042,Credit Note,1006541,1002780,25-10-2024,25-10-2024,25-10-2024,0,-6482.93,EUR,No,,,,
10042,Invoice,1002775,1002775,22-11-2024,22-12-2024,11-12-2024,-11,8204.49,EUR,No,,,,
10042,Invoice,1002754,1002754,25-11-2024,25-12-2024,13-12-2024,-12,1647.58,EUR,Yes,06-12-2024,Delivery,12-12-2024,6
10042,Invoice,1002757,1002757,02-12-2024,01-01-2025,28-12-2024,-4,938.21,EUR,No,,,,
10042,Invoice,1002777,1002777,09-12-2024,08-01-2025,07-01-2025,-1,6196.88,EUR,No,,,,
10042,Invoice,1002798,1002798,10-12-2024,09-01-2025,27-12-2024,-13,1338.11,EUR,No,,,,
10042,Invoice,1002800,1002800,11-12-2024,10-01-2025,30-12-2024,-11,829.99,EUR,No,,,,
10042,Invoice,1002751,1002751,13-12-2024,12-01-2025,04-01-2025,-8,8526.39,EUR,No,,,,
10042,Invoice,1002765,1002765,15-12-2024,14-01-2025,06-02-2025,23,7865.95,EUR,Yes,08-01-2025,Billing,02-02-2025,25
10042,Invoice,1002797,1002797,29-12-2024,28-01-2025,19-01-2025,-9,9491.33,EUR,No,,,,
10042,Credit Note,1006540,1002765,02-02-2025,02-02-2025,02-02-2025,0,-7865.95,EUR,No,,,,
10043,Invoice,1002809,1002809,09-01-2023,08-02-2023,24-02-2023,16,6590.51,EUR,No,,,,
10043,Invoice,1002813,1002813,25-01-2023,24-02-2023,18-02-2023,-6,2568.09,EUR,No,,,,
10043,Invoice,1002815,1002815,02-02-2023,04-03-2023,23-02-2023,-9,9674.9,EUR,No,,,,
10043,Invoice,1002826,1002826,11-02-2023,13-03-2023,26-02-2023,-15,7108.77,EUR,No,,,,
10043,Invoice,1002824,1002824,06-04-2023,06-05-2023,24-04-2023,-12,6773.3,EUR,No,,,,
10043,Invoice,1002823,1002823,14-06-2023,14-07-2023,29-06-2023,-15,4209.14,EUR,No,,,,
10043,Invoice,1002822,1002822,23-06-2023,23-07-2023,17-07-2023,-6,942.85,EUR,No,,,,
10043,Invoice,1002833,1002833,08-08-2023,07-09-2023,23-08-2023,-15,484.18,EUR,No,,,,
10043,Invoice,1002821,1002821,24-08-2023,23-09-2023,22-09-2023,-1,5638.91,EUR,No,,,,
10043,Invoice,1002836,1002836,03-09-2023,03-10-2023,21-09-2023,-12,7925.79,EUR,No,,,,
10043,Invoice,1002828,1002828,23-09-2023,23-10-2023,09-10-2023,-14,163.85,EUR,No,,,,
10043,Invoice,1002811,1002811,09-10-2023,08-11-2023,03-11-2023,-5,4363.25,EUR,No,,,,
10043,Invoice,1002807,1002807,13-10-2023,12-11-2023,14-11-2023,2,5409.1,EUR,No,,,,
10043,Invoice,1002816,1002816,25-10-2023,24-11-2023,02-01-2024,39,3353.3,EUR,No,,,,
10043,Invoice,1002832,1002832,22-12-2023,21-01-2024,11-04-2024,81,2333.55,EUR,Yes,17-01-2024,Billing,10-04-2024,84
10043,Invoice,1002825,1002825,19-01-2024,18-02-2024,17-05-2024,89,6282.86,EUR,Yes,17-02-2024,Billing,12-05-2024,85
10043,Invoice,1002834,1002834,22-01-2024,21-02-2024,12-02-2024,-9,5184.16,EUR,No,,,,
10043,Invoice,1002829,1002829,20-02-2024,21-03-2024,20-03-2024,-1,6726.14,EUR,No,,,,
10043,Invoice,1002812,1002812,29-02-2024,30-03-2024,30-03-2024,0,9542.1,EUR,No,,,,
10043,Invoice,1002831,1002831,12-04-2024,12-05-2024,05-05-2024,-7,735.37,EUR,No,,,,
10043,Invoice,1002806,1002806,24-04-2024,24-05-2024,21-05-2024,-3,6342.26,EUR,No,,,,
10043,Invoice,1002814,1002814,10-05-2024,09-06-2024,29-05-2024,-11,6812.99,EUR,No,,,,
10043,Invoice,1002817,1002817,09-06-2024,09-07-2024,04-07-2024,-5,3223.67,EUR,No,,,,
10043,Invoice,1002819,1002819,29-06-2024,29-07-2024,16-08-2024,18,7895.75,EUR,No,,,,
10043,Invoice,1002835,1002835,22-07-2024,21-08-2024,16-08-2024,-5,573.24,EUR,No,,,,
10043,Invoice,1002818,1002818,30-07-2024,29-08-2024,14-08-2024,-15,2070.44,EUR,No,,,,
10043,Invoice,1002808,1002808,20-08-2024,19-09-2024,10-09-2024,-9,6922.33,EUR,No,,,,
10043,Invoice,1002820,1002820,30-08-2024,29-09-2024,19-09-2024,-10,8416.47,EUR,No,,,,
10043,Invoice,1002810,1002810,13-09-2024,13-10-2024,25-11-2024,43,1667.2,EUR,No,,,,
10043,Invoice,1002827,1002827,12-11-2024,12-12-2024,21-01-2025,40,5678.6,EUR,Yes,27-11-2024,Product Defect,20-01-2025,54
10043,Invoice,1002830,1002830,11-12-2024,10-01-2025,10-01-2025,0,7137.12,EUR,No,,,,
10044,Invoice,1002843,1002843,09-01-2023,10-03-2023,06-03-2023,-4,5928.66,EUR,No,,,,
10044,Invoice,1002845,1002845,25-01-2023,26-03-2023,17-04-2023,22,7253.13,EUR,No,,,,
10044,Invoice,1002857,1002857,07-03-2023,06-05-2023,09-05-2023,3,5916.39,EUR,No,,,,
10044,Invoice,1002866,1002866,27-03-2023,26-05-2023,21-05-2023,-5,4388.8,EUR,No,,,,
10044,Invoice,1002862,1002862,13-05-2023,12-07-2023,11-07-2023,-1,2179.62,EUR,No,,,,
10044,Invoice,1002841,1002841,14-05-2023,13-07-2023,06-07-2023,-7,2892.97,EUR,No,,,,
10044,Invoice,1002855,1002855,25-05-2023,24-07-2023,09-07-2023,-15,402.96,EUR,No,,,,
10044,Invoice,1002864,1002864,22-06-2023,21-08-2023,13-08-2023,-8,5816.81,EUR,No,,,,
10044,Invoice,1002869,1002869,26-06-2023,25-08-2023,12-08-2023,-13,5879.89,EUR,No,,,,
10044,Invoice,1002858,1002858,25-07-2023,23-09-2023,09-10-2023,16,1992.62,EUR,Yes,08-09-2023,Billing,04-10-2023,26
10044,Invoice,1002856,1002856,21-08-2023,20-10-2023,01-01-2024,73,2087.4,EUR,Yes,30-09-2023,Delivery,28-12-2023,89
10044,Invoice,1002861,1002861,24-08-2023,23-10-2023,21-10-2023,-2,8797.35,EUR,No,,,,
10044,Invoice,1002860,1002860,08-09-2023,07-11-2023,23-10-2023,-15,8598.68,EUR,No,,,,
10044,Invoice,1002837,1002837,12-09-2023,11-11-2023,19-01-2024,69,190.71,EUR,Yes,27-10-2023,Product Defect,17-01-2024,82
10044,Invoice,1002849,1002849,14-09-2023,13-11-2023,03-11-2023,-10,7553.27,EUR,No,,,,
10044,Credit Note,1006543,1002858,04-10-2023,04-10-2023,04-10-2023,0,-1992.62,EUR,No,,,,
10044,Invoice,1002839,1002839,25-10-2023,24-12-2023,18-12-2023,-6,1082.39,EUR,No,,,,
10044,Invoice,1002854,1002854,06-11-2023,05-01-2024,26-12-2023,-10,7301.64,EUR,No,,,,
10044,Invoice,1002838,1002838,09-11-2023,08-01-2024,25-12-2023,-14,7948.89,EUR,No,,,,
10044,Invoice,1002863,1002863,17-11-2023,16-01-2024,06-01-2024,-10,8345.9,EUR,No,,,,
10044,Invoice,1002842,1002842,10-12-2023,08-02-2024,02-02-2024,-6,1301.57,EUR,No,,,,
10044,Invoice,1002844,1002844,16-12-2023,14-02-2024,13-02-2024,-1,7545.54,EUR,No,,,,
10044,Invoice,1002867,1002867,11-02-2024,11-04-2024,06-04-2024,-5,8535.24,EUR,No,,,,
10044,Invoice,1002852,1002852,12-03-2024,11-05-2024,28-04-2024,-13,1857.1,EUR,No,,,,
10044,Invoice,1002850,1002850,25-03-2024,24-05-2024,15-05-2024,-9,3666.79,EUR,No,,,,
10044,Invoice,1002871,1002871,29-03-2024,28-05-2024,25-05-2024,-3,2206.28,EUR,No,,,,
10044,Invoice,1002859,1002859,03-04-2024,02-06-2024,23-05-2024,-10,5188.54,EUR,No,,,,
10044,Invoice,1002853,1002853,06-04-2024,05-06-2024,30-05-2024,-6,4367.39,EUR,No,,,,
10044,Invoice,1002851,1002851,11-04-2024,10-06-2024,10-06-2024,0,5931.08,EUR,No,,,,
10044,Invoice,1002840,1002840,15-04-2024,14-06-2024,06-06-2024,-8,8835.83,EUR,No,,,,
10044,Invoice,1002846,1002846,21-04-2024,20-06-2024,24-08-2024,65,770.55,EUR,Yes,30-05-2024,Product Defect,23-08-2024,85
10044,Invoice,1002872,1002872,27-05-2024,26-07-2024,11-08-2024,16,269.06,EUR,No,,,,
10044,Invoice,1002847,1002847,12-06-2024,11-08-2024,27-09-2024,47,660.07,EUR,No,,,,
10044,Invoice,1002848,1002848,08-10-2024,07-12-2024,30-11-2024,-7,3121.04,EUR,Yes,22-10-2024,Billing,28-11-2024,37
10044,Credit Note,1006542,1002848,28-11-2024,28-11-2024,28-11-2024,0,-3121.04,EUR,No,,,,
10044,Invoice,1002870,1002870,12-12-2024,10-02-2025,26-01-2025,-15,1370.36,EUR,No,,,,
10044,Invoice,1002868,1002868,26-12-2024,24-02-2025,12-02-2025,-12,5188.55,EUR,No,,,,
10044,Invoice,1002865,1002865,28-12-2024,26-02-2025,19-02-2025,-7,7734.69,EUR,No,,,,
10045,Invoice,1002897,1002897,12-01-2023,13-03-2023,17-04-2023,35,3297.81,EUR,No,,,,
10045,Invoice,1002880,1002880,31-01-2023,01-04-2023,17-03-2023,-15,6608.94,EUR,No,,,,
10045,Invoice,1002901,1002901,08-02-2023,09-04-2023,05-04-2023,-4,1410.43,EUR,No,,,,
10045,Invoice,1002900,1002900,06-03-2023,05-05-2023,20-04-2023,-15,5294.7,EUR,No,,,,
10045,Invoice,1002904,1002904,13-03-2023,12-05-2023,06-05-2023,-6,8311.44,EUR,No,,,,
10045,Invoice,1002906,1002906,11-05-2023,10-07-2023,25-06-2023,-15,4801.86,EUR,No,,,,
10045,Invoice,1002912,1002912,15-05-2023,14-07-2023,13-07-2023,-1,9741.86,EUR,No,,,,
10045,Invoice,1002889,1002889,09-06-2023,08-08-2023,17-08-2023,9,7836.41,EUR,Yes,17-07-2023,Billing,12-08-2023,26
10045,Invoice,1002887,1002887,28-06-2023,27-08-2023,19-08-2023,-8,6046.58,EUR,No,,,,
10045,Invoice,1002878,1002878,12-07-2023,10-09-2023,09-11-2023,60,7342.05,EUR,No,,,,
10045,Invoice,1002905,1002905,17-07-2023,15-09-2023,11-10-2023,26,9717.45,EUR,No,,,,
10045,Invoice,1002873,1002873,27-07-2023,25-09-2023,23-09-2023,-2,6245.0,EUR,No,,,,
10045,Credit Note,1006544,1002889,12-08-2023,12-08-2023,12-08-2023,0,-7836.41,EUR,No,,,,
10045,Invoice,1002899,1002899,14-08-2023,13-10-2023,10-10-2023,-3,5675.51,EUR,No,,,,
10045,Invoice,1002903,1002903,17-08-2023,16-10-2023,09-10-2023,-7,7284.56,EUR,No,,,,
10045,Invoice,1002902,1002902,17-09-2023,16-11-2023,05-01-2024,50,2468.99,EUR,No,,,,
10045,Invoice,1002896,1002896,21-09-2023,20-11-2023,15-11-2023,-5,6539.16,EUR,No,,,,
10045,Invoice,1002894,1002894,29-09-2023,28-11-2023,09-01-2024,42,6898.59,EUR,No,,,,
10045,Invoice,1002875,1002875,09-10-2023,08-12-2023,05-12-2023,-3,1054.62,EUR,No,,,,
10045,Invoice,1002883,1002883,29-12-2023,27-02-2024,21-02-2024,-6,9589.37,EUR,No,,,,
10045,Invoice,1002876,1002876,14-02-2024,14-04-2024,01-04-2024,-13,9689.47,EUR,No,,,,
10045,Invoice,1002914,1002914,22-03-2024,21-05-2024,08-05-2024,-13,8081.23,EUR,No,,,,
10045,Invoice,1002882,1002882,25-04-2024,24-06-2024,10-06-2024,-14,7916.24,EUR,No,,,,
10045,Invoice,1002898,1002898,19-05-2024,18-07-2024,09-07-2024,-9,7918.69,EUR,No,,,,
10045,Invoice,1002881,1002881,25-05-2024,24-07-2024,17-07-2024,-7,2342.02,EUR,No,,,,
10045,Invoice,1002892,1002892,07-06-2024,06-08-2024,28-07-2024,-9,565.19,EUR,No,,,,
10045,Invoice,1002879,1002879,17-06-2024,16-08-2024,01-08-2024,-15,2780.82,EUR,No,,,,
10045,Invoice,1002893,1002893,25-06-2024,24-08-2024,15-08-2024,-9,5899.26,EUR,No,,,,
10045,Invoice,1002909,1002909,10-07-2024,08-09-2024,08-09-2024,0,5011.47,EUR,No,,,,
10045,Invoice,1002891,1002891,13-07-2024,11-09-2024,09-09-2024,-2,3252.87,EUR,No,,,,
10045,Invoice,1002886,1002886,18-07-2024,16-09-2024,15-09-2024,-1,9293.81,EUR,No,,,,
10045,Invoice,1002877,1002877,16-08-2024,15-10-2024,02-10-2024,-13,3196.91,EUR,No,,,,
10045,Invoice,1002884,1002884,18-08-2024,17-10-2024,15-10-2024,-2,4028.8,EUR,No,,,,
10045,Invoice,1002908,1002908,20-08-2024,19-10-2024,12-10-2024,-7,293.08,EUR,No,,,,
10045,Invoice,1002888,1002888,22-08-2024,21-10-2024,12-10-2024,-9,8040.75,EUR,No,,,,
10045,Invoice,1002895,1002895,25-08-2024,24-10-2024,11-10-2024,-13,6505.42,EUR,No,,,,
10045,Invoice,1002890,1002890,26-10-2024,25-12-2024,03-12-2024,-22,1401.0,EUR,Yes,21-11-2024,Billing,29-11-2024,8
10045,Invoice,1002910,1002910,05-11-2024,04-01-2025,02-01-2025,-2,4340.28,EUR,No,,,,
10045,Invoice,1002911,1002911,10-11-2024,09-01-2025,05-02-2025,27,5540.07,EUR,Yes,21-12-2024,Pricing,04-02-2025,45
10045,Invoice,1002874,1002874,24-11-2024,23-01-2025,13-01-2025,-10,4843.06,EUR,No,,,,
10045,Invoice,1002907,1002907,24-11-2024,23-01-2025,06-03-2025,42,7381.46,EUR,No,,,,
10045,Invoice,1002913,1002913,13-12-2024,11-02-2025,11-02-2025,0,6483.58,EUR,No,,,,
10045,Invoice,1002885,1002885,25-12-2024,23-02-2025,10-02-2025,-13,1019.8,EUR,No,,,,
10046,Invoice,1002941,1002941,05-01-2023,04-02-2023,05-02-2023,1,5379.73,EUR,Yes,23-01-2023,Delivery,02-02-2023,10
10046,Invoice,1002928,1002928,12-01-2023,11-02-2023,28-01-2023,-14,4809.57,EUR,No,,,,
10046,Invoice,1002958,1002958,12-01-2023,11-02-2023,06-02-2023,-5,1573.26,EUR,No,,,,
10046,Invoice,1002932,1002932,20-01-2023,19-02-2023,10-02-2023,-9,9890.93,EUR,No,,,,
10046,Invoice,1002961,1002961,23-01-2023,22-02-2023,22-02-2023,0,7931.39,EUR,No,,,,
10046,Invoice,1002951,1002951,27-01-2023,26-02-2023,26-02-2023,0,4170.88,EUR,No,,,,
10046,Invoice,1002937,1002937,01-02-2023,03-03-2023,20-02-2023,-11,2359.23,EUR,No,,,,
10046,Credit Note,1006547,1002941,02-02-2023,02-02-2023,02-02-2023,0,-5379.73,EUR,No,,,,
10046,Invoice,1002954,1002954,07-02-2023,09-03-2023,09-03-2023,0,2985.96,EUR,No,,,,
10046,Invoice,1002925,1002925,14-03-2023,13-04-2023,11-04-2023,-2,3866.41,EUR,No,,,,
10046,Invoice,1002946,1002946,23-03-2023,22-04-2023,17-04-2023,-5,5976.65,EUR,No,,,,
10046,Invoice,1002969,1002969,07-04-2023,07-05-2023,04-07-2023,58,2070.28,EUR,Yes,07-05-2023,Pricing,01-07-2023,55
10046,Invoice,1002979,1002979,23-04-2023,23-05-2023,22-05-2023,-1,7937.38,EUR,No,,,,
10046,Invoice,1002938,1002938,24-04-2023,24-05-2023,11-05-2023,-13,3399.15,EUR,No,,,,
10046,Invoice,1002984,1002984,26-04-2023,26-05-2023,22-05-2023,-4,6944.28,EUR,No,,,,
10046,Invoice,1002916,1002916,21-05-2023,20-06-2023,05-06-2023,-15,5770.13,EUR,No,,,,
10046,Invoice,1002943,1002943,21-05-2023,20-06-2023,06-06-2023,-14,809.12,EUR,No,,,,
10046,Invoice,1002959,1002959,05-06-2023,05-07-2023,29-06-2023,-6,6388.18,EUR,No,,,,
10046,Invoice,1002965,1002965,15-06-2023,15-07-2023,30-06-2023,-15,4635.75,EUR,No,,,,
10046,Invoice,1002964,1002964,05-07-2023,04-08-2023,29-08-2023,25,8638.83,EUR,No,,,,
10046,Invoice,1002944,1002944,07-07-2023,06-08-2023,23-07-2023,-14,8030.3,EUR,No,,,,
10046,Invoice,1002963,1002963,07-07-2023,06-08-2023,26-10-2023,81,591.62,EUR,Yes,30-07-2023,Delivery,21-10-2023,83
10046,Invoice,1002929,1002929,17-07-2023,16-08-2023,15-08-2023,-1,6524.06,EUR,No,,,,
10046,Invoice,1002934,1002934,17-07-2023,16-08-2023,15-08-2023,-1,4463.63,EUR,No,,,,
10046,Invoice,1002942,1002942,18-07-2023,17-08-2023,11-08-2023,-6,837.38,EUR,No,,,,
10046,Invoice,1002915,1002915,28-07-2023,27-08-2023,27-08-2023,0,6777.81,EUR,No,,,,
10046,Invoice,1002926,1002926,10-08-2023,09-09-2023,30-08-2023,-10,8495.71,EUR,No,,,,
10046,Invoice,1002948,1002948,08-09-2023,08-10-2023,03-10-2023,-5,3005.2,EUR,No,,,,
10046,Invoice,1002974,1002974,18-10-2023,17-11-2023,17-11-2023,0,1654.25,EUR,No,,,,
10046,Invoice,1002921,1002921,01-11-2023,01-12-2023,29-11-2023,-2,4664.65,EUR,No,,,,
10046,Invoice,1002940,1002940,12-11-2023,12-12-2023,29-11-2023,-13,7444.76,EUR,No,,,,
10046,Invoice,1002931,1002931,05-12-2023,04-01-2024,09-02-2024,36,3226.59,EUR,No,,,,
10046,Invoice,1002967,1002967,06-12-2023,05-01-2024,23-12-2023,-13,8422.1,EUR,No,,,,
10046,Invoice,1002976,1002976,06-12-2023,05-01-2024,23-12-2023,-13,3691.04,EUR,No,,,,
10046,Invoice,1002960,1002960,19-12-2023,18-01-2024,15-01-2024,-3,3212.15,EUR,No,,,,
10046,Invoice,1002919,1002919,25-12-2023,24-01-2024,19-01-2024,-5,5188.65,EUR,No,,,,
10046,Invoice,1002949,1002949,29-12-2023,28-01-2024,22-04-2024,85,3941.25,EUR,Yes,26-01-2024,Delivery,17-04-2024,82
10046,Invoice,1002933,1002933,04-01-2024,03-02-2024,27-01-2024,-7,243.88,EUR,No,,,,
10046,Invoice,1002936,1002936,13-01-2024,12-02-2024,31-01-2024,-12,6814.58,EUR,No,,,,
10046,Invoice,1002939,1002939,21-01-2024,20-02-2024,10-02-2024,-10,2829.36,EUR,No,,,,
10046,Invoice,1002924,1002924,26-01-2024,25-02-2024,08-05-2024,73,5830.24,EUR,Yes,16-02-2024,Delivery,05-05-2024,79
10046,Invoice,1002923,1002923,28-01-2024,27-02-2024,24-02-2024,-3,1234.28,EUR,No,,,,
10046,Invoice,1002985,1002985,07-02-2024,08-03-2024,23-02-2024,-14,5307.12,EUR,No,,,,
10046,Invoice,1002971,1002971,26-02-2024,27-03-2024,23-03-2024,-4,603.3,EUR,No,,,,
10046,Invoice,1002968,1002968,29-02-2024,30-03-2024,25-03-2024,-5,7171.45,EUR,No,,,,
10046,Invoice,1002972,1002972,14-03-2024,13-04-2024,18-04-2024,5,8143.04,EUR,No,,,,
10046,Invoice,1002947,1002947,16-03-2024,15-04-2024,02-04-2024,-13,1063.69,EUR,No,,,,
10046,Invoice,1002935,1002935,27-03-2024,26-04-2024,03-06-2024,38,5679.3,EUR,No,,,,
10046,Invoice,1002953,1002953,04-04-2024,04-05-2024,22-04-2024,-12,6001.3,EUR,No,,,,
10046,Invoice,1002970,1002970,04-04-2024,04-05-2024,26-04-2024,-8,8011.78,EUR,No,,,,
10046,Invoice,1002952,1002952,07-04-2024,07-05-2024,20-07-2024,74,4778.7,EUR,Yes,12-04-2024,Delivery,15-07-2024,94
10046,Invoice,1002957,1002957,12-04-2024,12-05-2024,08-05-2024,-4,6121.61,EUR,No,,,,
10046,Invoice,1002986,1002986,12-04-2024,12-05-2024,11-05-2024,-1,219.27,EUR,No,,,,
10046,Invoice,1002955,1002955,16-04-2024,16-05-2024,06-06-2024,21,5961.03,EUR,No,,,,
10046,Credit Note,1006548,1002949,17-04-2024,17-04-2024,17-04-2024,0,-3941.25,EUR,No,,,,
10046,Invoice,1002975,1002975,24-04-2024,24-05-2024,15-05-2024,-9,8604.66,EUR,No,,,,
10046,Invoice,1002956,1002956,27-04-2024,27-05-2024,25-05-2024,-2,7089.47,EUR,No,,,,
10046,Invoice,1002918,1002918,29-04-2024,29-05-2024,08-08-2024,71,7398.73,EUR,Yes,26-05-2024,Delivery,07-08-2024,73
10046,Invoice,1002950,1002950,13-05-2024,12-06-2024,30-07-2024,48,1911.1,EUR,Yes,20-05-2024,Product Defect,25-07-2024,66
10046,Invoice,1002922,1002922,20-05-2024,19-06-2024,04-06-2024,-15,9411.25,EUR,No,,,,
10046,Invoice,1002930,1002930,24-05-2024,23-06-2024,22-08-2024,60,9724.45,EUR,No,,,,
10046,Invoice,1002927,1002927,08-07-2024,07-08-2024,18-10-2024,72,9256.89,EUR,Yes,21-07-2024,Product Defect,14-10-2024,85
10046,Credit Note,1006549,1002952,15-07-2024,15-07-2024,15-07-2024,0,-4778.7,EUR,No,,,,
10046,Invoice,1002962,1002962,24-07-2024,23-08-2024,22-08-2024,-1,3923.48,EUR,No,,,,
10046,Invoice,1002983,1002983,05-08-2024,04-09-2024,22-08-2024,-13,6187.74,EUR,No,,,,
10046,Credit Note,1006545,1002918,07-08-2024,07-08-2024,07-08-2024,0,-7398.73,EUR,No,,,,
10046,Invoice,1002920,1002920,14-08-2024,13-09-2024,25-10-2024,42,404.67,EUR,Yes,24-08-2024,Delivery,24-10-2024,61
10046,Invoice,1002977,1002977,28-09-2024,28-10-2024,30-10-2024,2,6600.98,EUR,No,,,,
10046,Invoice,1002981,1002981,03-10-2024,02-11-2024,17-11-2024,15,8820.86,EUR,Yes,25-10-2024,Product Defect,14-11-2024,20
10046,Invoice,1002980,1002980,04-10-2024,03-11-2024,27-10-2024,-7,7115.11,EUR,No,,,,
10046,Credit Note,1006546,1002920,24-10-2024,24-10-2024,24-10-2024,0,-404.67,EUR,No,,,,
10046,Invoice,1002978,1002978,27-10-2024,26-11-2024,19-11-2024,-7,928.65,EUR,No,,,,
10046,Invoice,1002966,1002966,06-11-2024,06-12-2024,24-11-2024,-12,5481.35,EUR,No,,,,
10046,Invoice,1002917,1002917,14-11-2024,14-12-2024,12-12-2024,-2,5170.28,EUR,No,,,,
10046,Credit Note,1006551,1002981,14-11-2024,14-11-2024,14-11-2024,0,-8820.86,EUR,No,,,,
10046,Invoice,1002973,1002973,01-12-2024,31-12-2024,25-02-2025,56,5091.09,EUR,Yes,16-12-2024,Billing,21-02-2025,67
10046,Invoice,1002982,1002982,05-12-2024,04-01-2025,22-12-2024,-13,3890.91,EUR,No,,,,
10046,Invoice,1002945,1002945,22-12-2024,21-01-2025,06-04-2025,75,8338.53,EUR,Yes,08-01-2025,Pricing,05-04-2025,87
10046,Credit Note,1006550,1002973,21-02-2025,21-02-2025,21-02-2025,0,-5091.09,EUR,No,,,,
10047,Invoice,1003032,1003032,11-01-2023,10-02-2023,27-01-2023,-14,4831.11,EUR,No,,,,
10047,Invoice,1002995,1002995,13-01-2023,12-02-2023,09-02-2023,-3,8041.46,EUR,No,,,,
10047,Invoice,1003005,1003005,15-01-2023,14-02-2023,07-02-2023,-7,4809.68,EUR,No,,,,
10047,Invoice,1002994,1002994,17-01-2023,16-02-2023,14-02-2023,-2,986.29,EUR,No,,,,
10047,Invoice,1003010,1003010,14-02-2023,16-03-2023,05-03-2023,-11,9913.67,EUR,No,,,,
10047,Invoice,1003029,1003029,27-02-2023,29-03-2023,22-03-2023,-7,6337.12,EUR,No,,,,
10047,Invoice,1003033,1003033,02-03-2023,01-04-2023,24-03-2023,-8,692.7,EUR,No,,,,
10047,Invoice,1003019,1003019,10-03-2023,09-04-2023,04-04-2023,-5,7898.67,EUR,No,,,,
10047,Invoice,1003057,1003057,24-03-2023,23-04-2023,03-07-2023,71,5528.81,EUR,Yes,17-04-2023,Delivery,02-07-2023,76
10047,Invoice,1002990,1002990,31-03-2023,30-04-2023,30-04-2023,0,6802.78,EUR,No,,,,
10047,Invoice,1003015,1003015,08-04-2023,08-05-2023,23-04-2023,-15,587.68,EUR,No,,,,
10047,Invoice,1003001,1003001,11-04-2023,11-05-2023,03-05-2023,-8,6281.6,EUR,No,,,,
10047,Invoice,1002992,1002992,06-05-2023,05-06-2023,02-06-2023,-3,479.86,EUR,No,,,,
10047,Invoice,1003016,1003016,15-05-2023,14-06-2023,10-06-2023,-4,3234.43,EUR,No,,,,
